handle,text,
4670,Text IMWITHHER to 47246 to tell Hillary you've got her back. https://t.co/AH3mpkZsSs,1.0
4671,"Thanks to you, victory is in sight. Pitch in $1, and let's go win this nomination: https://t.co/CuTsRc8HKK",1.0
4672,"""Let’s go forward. Let’s win the nomination."" —Hillary https://t.co/NNXa1Us7rf https://t.co/U80iCEa3Fi",1.0
4673,"""Imagine a tomorrow where...love trumps hate.” —Hillary",1.0
4674,"“Imagine a tomorrow where instead of building walls, we’re breaking down barriers.” —Hillary https://t.co/kqfIpgS6NV",1.0
4675,"“If fighting for women’s health care and paid family leave and equal pay is playing the ‘woman card,’ then deal me in.” —Hillary",1.0
4676,"Civil rights &amp; voting rights.
Worker’s rights &amp; women’s rights.
LGBT rights and rights for people with disabilities.

Let's defend them all.",1.0
4677,"""We all agree that wages are too low and inequality is too high. That Wall Street can never again be allowed to threaten Main Street.""",1.0
4678,"""We can build on a strong progressive tradition from Franklin Roosevelt to Barack Obama."" —Hillary",1.0
4679,"“Whether you support Senator Sanders or you support me, there’s much more that unites us than divides us.” —Hillary",1.0
4680,"""Our campaign is about restoring people’s confidence in our ability to solve problems together"" —Hillary",1.0
4681,"Americans are hungry for solutions. They don’t just want us to diagnose problems, they want us to solve them.",1.0
4682,"More than 1.1 million have donated.
Chip in now to join this team: https://t.co/MiaF5q6X3b",1.0
4683,"""We’re going to come back to Philadelphia...with the most votes and the most pledged delegates. We’ll unify our party to win this election.”",1.0
4684,Watch live: Hillary speaks on tonight's primary results in Philadelphia. https://t.co/wuZB03P2y9,1.0
4685,"Tonight's wins belong to every organizer, volunteer, donor, and supporter who've built this campaign. Thank you. https://t.co/MixzWZqhPP",1.0
4686,Thank you Delaware! #Trump2016 https://t.co/FeXThmUWuo,0.0
4687,"Vote by vote, state by state, this team is building something special. Thanks for believing. -H https://t.co/GQoxEQ36Ew",1.0
4688,Pennsylvania! Thanks to everyone who made this possible. This win is yours. https://t.co/F9E5NJwh5i,1.0
4689,"We did it, Delaware! https://t.co/JmGcdkb1En",1.0
4690,Thank you Rhode Island! #Trump2016 https://t.co/EzCvm7yc0Y,0.0
4691,Thank you Connecticut! #Trump2016 https://t.co/3GGoVXSZSf,0.0
4692,Thank you Pennsylvania! #Trump2016 https://t.co/mucxspuHnV,0.0
4693,Thank you Maryland! #Trump2016 https://t.co/hH3h6bRMIs,0.0
4694,"Thank you, Maryland. https://t.co/hLFanifqmL",1.0
4695,Three answers from last night’s @MSNBC town hall that you should see: https://t.co/slvveHpQ6x,1.0
4696,Love this. Great to see Chobani sharing its success with the employees who helped make it possible. -H https://t.co/KpGWgpX5rW,1.0
4697,"Polls close soon in CT, DE, MD, PA, and RI. Confirm where to go here, then head over: https://t.co/NviDFw2Rra https://t.co/6W4QayuT7v",1.0
4698,"We are not a post-racial society. We still struggle with racism—and it's not only wrong, it's holding us back.
https://t.co/MnjdPHuYdO",1.0
4699,Thank you America! #Trump2016 https://t.co/KL7VZbM1jP,0.0
4700,"These brutal murders are deplorable. Mannan's work on LGBT rights must carry on, and activists must be protected. https://t.co/SxHbFiejlC",1.0
4701,"If our leaders won't stand up to the gun lobby, we need to hold them accountable.
https://t.co/M5ryVG4glD",1.0
4702,"Lets #MakeAmericaGreatAgain, Maryland! #VoteTrump 
https://t.co/ZttNAmk1QS",0.0
4703,"You have until 8pm to #VoteTrump, Delaware! https://t.co/GYeV6m1qOn",0.0
4704,"Thank you for a great day yesterday, Rhode Island! #VoteTrump
https://t.co/nAlgNIIdyo",0.0
4705,Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI,0.0
4706,"Lets go Pennsylvania! #VoteTrump 
https://t.co/TWQM8AV9p4",0.0
4707,How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!,0.0
4708,"Live in CT, DE, MD, PA, or RI? Go vote: Hillary needs you. Text WHERE to 47246 to find your polling place. https://t.co/xwSPICUcy6",1.0
4709,"Women deserve the same rights as men in every aspect of our economy and our society—at home and around the world.
https://t.co/C8doMvHIs7",1.0
4710,"Thank you for the incredible support- Melania, Barron, Ivanka, Jared, Tiffany, Don, Vanessa, Eric, and Lara!
https://t.co/mPGpPFiDl8",0.0
4711,"Bernie Sanders has been treated terribly by the Democrats—both with delegates &amp; otherwise. He should show them, and run as an Independent!",0.0
4712,"It’s Primary Day in CT, DE, MD, PA, and RI. If you’re with Hillary, add your name and make a plan to vote today: https://t.co/eFckwXMhOI",1.0
4713,"Primarias en Connecticut, Maryland, Pensilvania, Delaware y Rhode Island. #EstoyConElla https://t.co/k13PaS5qLx https://t.co/aH0etEcuIz",1.0
4714,"We've heard way too much hateful rhetoric in this campaign.

We need more love and kindness.
https://t.co/UDrH2AiI5Y",1.0
4715,"Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 
https://t.co/CMfcrZjHgM",0.0
4716,"Voters in CT, DE, MD, PA, and RI head to the polls today. RT this if you’re voting for Hillary. https://t.co/2TRe1AEgiP",1.0
4717,"MAKE AMERICA GREAT AGAIN!
https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2",0.0
4718,"The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart, not being honored and almost dead. Very dumb!",0.0
4719,"America's gun violence epidemic is out of control. No more excuses—we need to act to save lives.
https://t.co/gb6dfWfB34",1.0
4720,"""I'm a feminist because I believe women deserve the same rights as men."" —Hillary #MSNBCTownhall",1.0
4721,"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
https://t.co/FJbNlidwJF",0.0
4722,"""As a white person, I have to talk about [racism] more. We are not a post-racial society."" —Hillary to @Maddow #MSNBCTownhall",1.0
4723,"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
https://t.co/ndi8sZI1Gt",0.0
4724,"Eight-year-old Noah became part of Hillary's Secret Service detail this weekend. Here's how.
https://t.co/YjqXcoBhpW",1.0
4725,"""When barriers for women fall, the world becomes a better place for everyone."" —@lenadunham https://t.co/sWOTUt1ajU",1.0
4726,"Connecticut, Maryland, Pensilvania, Delaware y Rhode Island. https://t.co/F545Y5Sg5O #EstoyConElla https://t.co/fSJRv2Xk9u",1.0
4727,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,0.0
4728,"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7",0.0
4729,"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0",0.0
4730,"""Voters can count on her to bring that same passion for getting the job done to the White House."" https://t.co/68uhWrwYmj",1.0
4731,“She's more accomplished than any other candidate.” —@PhillyDailyNews https://t.co/OYxg9BZSqM,1.0
4732,"This might sound strange coming from a presidential candidate, but what we really need is more love and kindness.
https://t.co/5JT6avz0Cv",1.0
4733,DEAD HEAT: CLINTON VS TRUMP https://t.co/wqfQMEMQOj,0.0
4734,"In 1990, explorer and marine biologist Sylvia Earle became the first woman appointed chief scientist at @NOAA. https://t.co/WSDCF3c2je",1.0
4735,On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!,0.0
4736,Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.,0.0
4737,"""Ms. Clinton has advanced realistic, well thought out proposals."" —@BaltimoreSun: https://t.co/68uhWrwYmj https://t.co/srpUEWMZZg",1.0
4738,Editorial boards in Tuesday primary states are urging their readers to vote for Hillary Clinton. Here's why. https://t.co/r6RKq8150j,1.0
4739,"Let's stand together to do all the good we can, in all the ways we can, for as long as we can.
https://t.co/jHaoZKXURE",1.0
4740,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,0.0
4741,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,0.0
4742,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp,0.0
4743,"Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!",0.0
4744,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,0.0
4745,"""Everybody has a story. Everybody has a life worth dignity and protection.""
https://t.co/wO7qmrAycD",1.0
4746,La lucha por la cobertura médica a bajo costo lleva más de medio siglo y Hillary ha sido una líder por décadas. https://t.co/GVcn5EnO42,1.0
4747,Not interested in endorsements from people who deny climate science and try to make it harder for people to vote. https://t.co/TWN4zYhMBh,1.0
4748,"Great to see @HillaryClinton taking on this ""Donald Trump is becoming more Presidential"" absurdity. https://t.co/804SE7A81b",1.0
4749,"When someone shows you who they are, believe them. Trump has shown us who he is.
https://t.co/7ZIcpDr1Iv",1.0
4750,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery""",0.0
4751,Women gathered in Seneca Falls 170 years ago to demand suffrage. @ChelseaClinton visited before voting for her mom. https://t.co/0ZA2mYy6ff,1.0
4752,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF""",0.0
4753,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,0.0
4754,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!,0.0
4755,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,0.0
4756,"As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!",0.0
4757,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,0.0
4758,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,0.0
4759,"Uno no se intimida cuando se tienen que denunciar abusos a los derechos humanos.
https://t.co/ULMzosJ2Dr",1.0
4760,"Hillary Clinton se ha comprometido a atender la situación del virus del Zika, especialmente en Puerto Rico.
https://t.co/TyhSPcsrDd",1.0
4761,.@HillaryClinton's environmental justice fight will extend to Puerto Rico. Powerful tour of flooded @CanoMartinPena https://t.co/nMBu6JzLOV,1.0
4762,"Every child in America deserves clean air to breathe, clean water to drink, and a safe and healthy place to live. https://t.co/t0eAF9tXHH",1.0
4763,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,0.0
4764,Puerto Rico Zika fact-finding mission for @HillaryClinton. WIC clinics educating &amp,1.0
4765,"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI",0.0
4766,"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN",0.0
4767,"Tenemos que actuar ahora para proteger a los puertorriqueños (del Zika), especialmente a las mujeres embarazadas. https://t.co/h93oQDo5sq",1.0
4768,"Donald Trump is going to try to take Mitt Romney's ""etch-a-sketch"" approach to the general election. Don't let him.
https://t.co/Az2A0UQqeq",1.0
4769,"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq",0.0
4770,We learned a lot from Dr. Rullan: how Zika has affected other parts of the world &amp,1.0
4771,Does Trump think he can fool us into forgetting his hateful rhetoric? Sad! https://t.co/0Vvw0m36ZX,1.0
4772,"#MakeAmericaGreatAgain
Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm",0.0
4773,Zika has reached the U.S. and we can't wait any longer to act. Tell Congress to address this public health crisis: https://t.co/H0jvAG9rZ2,1.0
4774,Pennsylvania: Cast your vote for Trump for POTUS &amp,0.0
4775,"Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!",0.0
4776,"We all know Donald Trump says offensive things about women. Here's what he says about policies that benefit women.
https://t.co/YMV0rvwFnf",1.0
4777,"Thank you Pennsylvania! #Trump2016
https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe",0.0
4778,All children should live &amp,1.0
4779,Passover is a chance to gather with loved ones and recommit to fighting all forms of injustice. Chag sameach to those celebrating. -H,1.0
4780,"Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016
https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm",0.0
4781,"Thank you California! See you soon!
#MakeAmericaGreatAgain #Trump2016
https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw",0.0
4782,"Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain 
https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo",0.0
4783,"Para dejarle un mejor futuro a nuestros niños, tenemos que proteger el futuro de nuestro planeta. #DiaDeLaTierra https://t.co/BUdyIdA5lz",1.0
4784,"In ten years, we can generate enough renewable energy to power every home in America. #EarthDay
https://t.co/k7EGD4G4dK",1.0
4785,"Trump saying awful things about women isn't the most offensive thing about him.

His policies are.
https://t.co/8MxorbLaCm",1.0
4786,"We need a leader who will deliver on Paris &amp; go further to cut emissions, install enough renewable energy to power every home in America.",1.0
4787,We celebrate #earthday by signing a historic accord—one that will have unmatched impact on our environment &amp,1.0
4788,Proud of my friend @GovernorVA for continuing to break down barriers to voting. -H https://t.co/sL6NBLKwho,1.0
4789,"The climate is changing.
Republican policies aren't.

RT if you agree we need to #ActOnClimate.
https://t.co/8UUzG6RbVt",1.0
4790,"Under Donald Trump, the pay gap would remain yuge. https://t.co/vyWOykLtZf",1.0
4791,"Thank you for the incredible support, Maryland! This is a movement!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Uyq4sTYb0l",0.0
